,Author_Name,Title,Author_URL,App_Version,Rating,Review,Date,text,Clean_Review,Sentiment_Score,Sentiment,entities
457,urmomsgotatumbor,Great app,https://itunes.apple.com/us/reviews/id479549764,3.434.10005,5,Everyone thinking of downloading this app I highly recommend it. Every time I ever get an Uber I’m greeted and dropped off safely,2020-12-24 16:49:00,Great app Everyone thinking of downloading this app I highly recommend it. Every time I ever get an Uber I’m greeted and dropped off safely,great app everyon think download app high recommend everi time ever get uber greet drop safe,0.8744,Positive,[]
77,blpkep,Worst drivers,https://itunes.apple.com/us/reviews/id1223294739,3.434.10005,4,"I still left a 4 star cause it’s obviously not Uber’s fault, the drivers here just seem to be some of the worst, and have no patience, driver didn’t even wait, just left",2020-12-24 20:47:00,"Worst drivers I still left a 4 star cause it’s obviously not Uber’s fault, the drivers here just seem to be some of the worst, and have no patience, driver didn’t even wait, just left",worst driver still left star caus obvious uber fault driver seem worst patienc driver even wait left,-0.9168,Negative,[]
7,<U+0001F643>....,In between,https://itunes.apple.com/us/reviews/id309847478,3.434.10005,3,It’s very good at times but I find that the drivers have gps but always miss turns on pick ups and drops offs so that’s annoying,2020-12-24 21:01:00,In between It’s very good at times but I find that the drivers have gps but always miss turns on pick ups and drops offs so that’s annoying,good time find driver gps alway miss turn pick up drop off annoy,-0.4019,Negative,[]
338,Nickname takeeeeeen1234,HORRIBLE “customer service”,https://itunes.apple.com/us/reviews/id585531840,3.434.10005,1,I have had an issue where I couldn’t tip my driver and there is 0 way to contact uber. This is so ridiculous. I just took an hour and a half ride and promised the driver a good tip  due to it being a day from Christmas and uber keeps telling me my “payment is not valid” which I already fixed. I have tried to call uber which there is no option to do unless you’re a driver or have an emergency.Then I tried emailing them and I get an email back saying it is not a monitored email and  It directs me to their “help section” on the app which is just awful. It’s just a bunch of articles that have nothing to do with my problem. How am I supposed to solve my specific problem if I can’t even speak with anyone?. I would say uber has the worst customer service but I can’t even say that since you don’t even have customer service. Uber you are AWFUL and obviously do not care about your customers or drivers at all.,2020-12-24 22:41:00,HORRIBLE “customer service” I have had an issue where I couldn’t tip my driver and there is 0 way to contact uber. This is so ridiculous. I just took an hour and a half ride and promised the driver a good tip  due to it being a day from Christmas and uber keeps telling me my “payment is not valid” which I already fixed. I have tried to call uber which there is no option to do unless you’re a driver or have an emergency.Then I tried emailing them and I get an email back saying it is not a monitored email and  It directs me to their “help section” on the app which is just awful. It’s just a bunch of articles that have nothing to do with my problem. How am I supposed to solve my specific problem if I can’t even speak with anyone?. I would say uber has the worst customer service but I can’t even say that since you don’t even have customer service. Uber you are AWFUL and obviously do not care about your customers or drivers at all.,horribl custom servic issu tip driver way contact uber ridicul took hour half ride promis driver good tip due day christma uber keep tell payment valid alreadi fix tri call uber option unless driver emerg tri email get email back say monitor email direct help section app aw bunch articl noth problem suppos solv specif problem even speak anyon would say uber worst custom servic even say sinc even custom servic uber aw obvious care custom driver,-0.0316,Negative,"[('horribl custom servic', 'PERSON'), ('day', 'DATE')]"
311,Migdalia90,Terrible,https://itunes.apple.com/us/reviews/id1241844598,3.434.10005,1,Lately Uber has been terrible. No cars available at any time of day.,2020-12-25 01:28:00,Terrible Lately Uber has been terrible. No cars available at any time of day.,terribl late uber terribl car avail time day,-0.7574,Negative,"[('day', 'DATE')]"
478,Xexyther,Cheats..,https://itunes.apple.com/us/reviews/id987273671,3.434.10005,1,"Somehow, I subscribed to the Uber pass, or drive pass, whatever it is, and didn’t realize it.  I didn’t it for 2 months, because I never saw a confirmation of payment, or Uber a verification that I wanted to go further with the payment.  I was charged &24.99 for the month of October, and November.  Yes, I did realize payment had come out, but I recently lost my mother unexpectedly, so I wasn’t focused on the payment at the moment.  Anyway, I don’t even know why Uber would charge me$24.99, because I live in San Antonio TX, and we don’t even have the ride pass here, and the closest city that does is Austin, and their rates are $14.99!! The $24.99 is a California rate!  I received one month, but I want all of my money back Uber!!",2020-12-25 02:13:00,"Cheats.. Somehow, I subscribed to the Uber pass, or drive pass, whatever it is, and didn’t realize it.  I didn’t it for 2 months, because I never saw a confirmation of payment, or Uber a verification that I wanted to go further with the payment.  I was charged &24.99 for the month of October, and November.  Yes, I did realize payment had come out, but I recently lost my mother unexpectedly, so I wasn’t focused on the payment at the moment.  Anyway, I don’t even know why Uber would charge me$24.99, because I live in San Antonio TX, and we don’t even have the ride pass here, and the closest city that does is Austin, and their rates are $14.99!! The $24.99 is a California rate!  I received one month, but I want all of my money back Uber!!",cheat somehow subscrib uber pas drive pas whatev realiz month never saw confirm payment uber verif want go payment charg month octob novemb yes realiz payment come recent lost mother unexpect focus payment moment anyway even know uber would charg live san antonio tx even ride pas closest citi austin rate california rate receiv one month want money back uber,0.197,Positive,"[('san antonio', 'GPE'), ('california', 'GPE'), ('one month', 'DATE')]"
414,stupid 6ixninefkvf,Awesome,https://itunes.apple.com/us/reviews/id203215706,3.434.10005,5,Awesome,2020-12-25 03:27:00,Awesome Awesome,awesom awesom,0.7184,Positive,"[('awesom awesom', 'PERSON')]"
101,ColinBigColincanttakethisname,"Worst Service on Market, Pyramid Scheme",https://itunes.apple.com/us/reviews/id674150185,3.434.10005,1,"Terrible wait times

They let drivers bid on riders and search for the highest paid rides leaving you standing for up to 30 minutes at a time watching drivers decline offers left and right 

The app will try to offer you ride up to 80% more expensive the original offer. 

Drivers have terrible attitudes and jaded Opinions and wield too much power with what rides they can decline. Leaving customers stranded.

I have lived with plenty of these drivers. Wether they are a husband or wife or 20 something. They do nothing but sit around their houses, this is an easy Job. Do not let the political campaigns and the bout between the drivers and the company fool you. These are glorified taxi drivers working for a multi million dollar company headed by snakes. 

Do not trust them with your information. And do not waste your time relying on their service.",2020-12-25 04:15:00,"Worst Service on Market, Pyramid Scheme Terrible wait times

They let drivers bid on riders and search for the highest paid rides leaving you standing for up to 30 minutes at a time watching drivers decline offers left and right 

The app will try to offer you ride up to 80% more expensive the original offer. 

Drivers have terrible attitudes and jaded Opinions and wield too much power with what rides they can decline. Leaving customers stranded.

I have lived with plenty of these drivers. Wether they are a husband or wife or 20 something. They do nothing but sit around their houses, this is an easy Job. Do not let the political campaigns and the bout between the drivers and the company fool you. These are glorified taxi drivers working for a multi million dollar company headed by snakes. 

Do not trust them with your information. And do not waste your time relying on their service.",worst servic market pyramid scheme terribl wait time let driver bid rider search highest paid ride leav stand minut time watch driver declin offer left right app tri offer ride expens origin offer driver terribl attitud jade opinion wield much power ride declin leav custom strand live plenti driver wether husband wife someth noth sit around hous easi job let polit campaign bout driver compani fool glorifi taxi driver work multi million dollar compani head snake trust inform wast time reli servic,-0.9607,Negative,"[('declin leav', 'PERSON'), ('million dollar', 'MONEY')]"
91,CDC 2234,Sad,https://itunes.apple.com/us/reviews/id471963947,3.434.10005,1,"I tried for two hours to find an Uber and only two popped up and either of them took the ride they just waited for my request to time out there needs to be a penalty for this so they don’t do it anymore 
I get to spend my Christmas alone...",2020-12-25 05:06:00,"Sad I tried for two hours to find an Uber and only two popped up and either of them took the ride they just waited for my request to time out there needs to be a penalty for this so they don’t do it anymore 
I get to spend my Christmas alone...",sad tri two hour find uber two pop either took ride wait request time need penalti anymor get spend christma alon,-0.5267,Negative,"[('two hour', 'TIME'), ('two', 'CARDINAL')]"
84,brucesimian,App Confusing,https://itunes.apple.com/us/reviews/id128289840,3.434.10005,1,Horrible to use. Can’t even find ride types anywhere. Bad way to enter trip location,2020-12-25 15:22:00,App Confusing Horrible to use. Can’t even find ride types anywhere. Bad way to enter trip location,app confus horribl use even find ride type anywher bad way enter trip locat,-0.7579,Negative,"[('horribl', 'PERSON')]"
381,Ripcity45,Don’t use this app,https://itunes.apple.com/us/reviews/id1166977437,3.434.10005,1,Over charging horrible service and they have a habit of charging you twice for one ride,2020-12-25 19:05:00,Don’t use this app Over charging horrible service and they have a habit of charging you twice for one ride,use app charg horribl servic habit charg twice one ride,-0.4588,Negative,"[('charg horribl servic habit', 'PERSON'), ('one', 'CARDINAL')]"
75,bizzlebarz,Unreliable,https://itunes.apple.com/us/reviews/id1091385969,3.434.10005,1,No drivers,2020-12-25 20:30:00,Unreliable No drivers,unreli driver,0.0,Neutral,[]
390,Sephc,Worst support on the market,https://itunes.apple.com/us/reviews/id387334069,3.434.10005,1,"Talking to Uber support feels like yelling into the void. A driver will scam you with the pickup scam, Uber will still charge you a ton for it, say it’s for “a hold fee” then take out $10 for the driver out of the $40. After that you need to find Ubers support which is a chat system not a call one. They send the same responses every time they don’t read the issue at all. 

TL;DR 
USE DOOR DASH",2020-12-25 22:02:00,"Worst support on the market Talking to Uber support feels like yelling into the void. A driver will scam you with the pickup scam, Uber will still charge you a ton for it, say it’s for “a hold fee” then take out $10 for the driver out of the $40. After that you need to find Ubers support which is a chat system not a call one. They send the same responses every time they don’t read the issue at all. 

TL;DR 
USE DOOR DASH",worst support market talk uber support feel like yell void driver scam pickup scam uber still charg ton say hold fee take driver need find uber support chat system call one send respons everi time read issu tl dr use door dash,-0.2617,Negative,"[('one', 'CARDINAL')]"
63,ayitimarley,Share uber locayion,https://itunes.apple.com/us/reviews/id1150105013,3.434.10005,1,I give them one star because what if a parent wants to send their son or daughter at the age of  17 in the  uber  their kid in the uber and the parents dont know if he or she is safe to their destination they are supposed to go while in uber  to thats why i give them one star because the share button is supposed to work in case of emergency,2020-12-25 23:33:00,Share uber locayion I give them one star because what if a parent wants to send their son or daughter at the age of  17 in the  uber  their kid in the uber and the parents dont know if he or she is safe to their destination they are supposed to go while in uber  to thats why i give them one star because the share button is supposed to work in case of emergency,share uber locayion give one star parent want send son daughter age uber kid uber parent dont know safe destin suppos go uber that give one star share button suppos work case emerg,0.3169,Positive,"[('one', 'CARDINAL'), ('one', 'CARDINAL')]"
22,abner23657,Uber,https://itunes.apple.com/us/reviews/id1202421978,3.434.10005,1,This app is so horrible,2020-12-26 12:08:00,Uber This app is so horrible,uber app horribl,-0.507,Negative,"[('uber app horribl', 'PERSON')]"
387,sammiekzk,Uber is a joke,https://itunes.apple.com/us/reviews/id306672443,3.434.10005,1,"Driver refused to come and when I canceled and ordered another Uber u kept assigning the same person to me which is madness on ur side of u ask me I had to use a different app to get a ride shame on you Uber (FYI) this happened in Nairobi when I was on vacation there 
Most but not all Drivers  won’t even drive towards u unless u call and tell them where ur going the they refuse and ask u to cancel",2020-12-26 17:16:00,"Uber is a joke Driver refused to come and when I canceled and ordered another Uber u kept assigning the same person to me which is madness on ur side of u ask me I had to use a different app to get a ride shame on you Uber (FYI) this happened in Nairobi when I was on vacation there 
Most but not all Drivers  won’t even drive towards u unless u call and tell them where ur going the they refuse and ask u to cancel",uber joke driver refus come cancel order anoth uber u kept assign person mad ur side u ask use differ app get ride shame uber fyi happen nairobi vacat driver even drive toward u unless u call tell ur go refus ask u cancel,-0.8115,Negative,[]
8,<U+2764><U+FE0F>D14C<U+2764><U+FE0F>,No customer support number. Deleting this app now.,https://itunes.apple.com/us/reviews/id509436350,3.434.10005,1,No customer support. I can’t just call to a representative. This is a horrible service. Will never use or recommend to anyone.,2020-12-26 23:08:00,No customer support number. Deleting this app now. No customer support. I can’t just call to a representative. This is a horrible service. Will never use or recommend to anyone.,custom support number delet app custom support call repres horribl servic never use recommend anyon,0.3711,Positive,"[('custom support', 'ORG'), ('delet app custom', 'PERSON'), ('horribl servic', 'PERSON')]"
12,3<U+0433><U+0441>,Cant change pick up location,https://itunes.apple.com/us/reviews/id159204747,3.434.10005,2,"Stupid app wont make me change pick up location , really cant see this on my app, if its possible then make it visible PLEASE!",2020-12-26 23:15:00,"Cant change pick up location Stupid app wont make me change pick up location , really cant see this on my app, if its possible then make it visible PLEASE!",cant chang pick locat stupid app wont make chang pick locat realli cant see app possibl make visibl plea,-0.5267,Negative,"[('chang', 'PERSON'), ('chang', 'PERSON'), ('locat realli', 'PERSON')]"
423,Tanvir9878,bKash Payment and Ride,https://itunes.apple.com/us/reviews/id600670817,3.434.10005,1,There is no direct option in app to raise any complain against drivers. Uber doesn’t take any action against drivers for their mistakes. Worst service in Bangladesh. Drivers ask first where I want to go after that they decide to move. If any drive misbehaved with a client then there is no option to complain against him,2020-12-27 02:00:00,bKash Payment and Ride There is no direct option in app to raise any complain against drivers. Uber doesn’t take any action against drivers for their mistakes. Worst service in Bangladesh. Drivers ask first where I want to go after that they decide to move. If any drive misbehaved with a client then there is no option to complain against him,bkash payment ride direct option app rais complain driver uber take action driver mistak worst servic bangladesh driver ask first want go decid move drive misbehav client option complain,-0.8316,Negative,"[('first', 'ORDINAL')]"
452,umsteadg,Scheduling a ride for a future date and time,https://itunes.apple.com/us/reviews/id104377497,3.434.10005,2,I have to admit that you have done a piss poor job of programming to schedule a ride on for a future date and time.   It’s rather cryptic to non existent.  How could you be this careless.  The competition does a much better job than Uber does.  When I need to schedule a ride I’m forced to use LYFT based on your inability to create a reasonable option to schedule a future ride.,2020-12-27 03:30:00,Scheduling a ride for a future date and time I have to admit that you have done a piss poor job of programming to schedule a ride on for a future date and time.   It’s rather cryptic to non existent.  How could you be this careless.  The competition does a much better job than Uber does.  When I need to schedule a ride I’m forced to use LYFT based on your inability to create a reasonable option to schedule a future ride.,schedul ride futur date time admit done piss poor job program schedul ride futur date time rather cryptic non exist could careless competit much better job uber need schedul ride forc use lyft base inabl creat reason option schedul futur ride,-0.5574,Negative,[]
18,AaronLugones,Check this out’,https://itunes.apple.com/us/reviews/id1203987845,3.434.10005,1,Amazing app! But the fact that Uber drivers keep canceling my trip and making my trip a little longer isn’t a great way to start off the morning! Please and review with your drivers to not cancel the trips! And make sure not to go to the wrong direction! Thank you!,2020-12-27 11:31:00,Check this out’ Amazing app! But the fact that Uber drivers keep canceling my trip and making my trip a little longer isn’t a great way to start off the morning! Please and review with your drivers to not cancel the trips! And make sure not to go to the wrong direction! Thank you!,check amaz app fact uber driver keep cancel trip make trip littl longer great way start morn plea review driver cancel trip make sure go wrong direct thank,0.3687,Positive,[]
288,makenzie123455666,Ubers promo codes never work,https://itunes.apple.com/us/reviews/id476822796,3.434.10005,1,They send out emails for promo codes but they never work! Even with new orders!,2020-12-27 19:33:00,Ubers promo codes never work They send out emails for promo codes but they never work! Even with new orders!,uber promo code never work send email promo code never work even new order,0.0,Neutral,[]
392,Shaaaooww!,Horrible,https://itunes.apple.com/us/reviews/id185730252,3.434.10005,1,I don’t think an app should be able to help themselves to your card whenever they please. I had to delete my stuff and the app so I wouldn’t keep getting random Uber charges! Horrible!,2020-12-27 21:05:00,Horrible I don’t think an app should be able to help themselves to your card whenever they please. I had to delete my stuff and the app so I wouldn’t keep getting random Uber charges! Horrible!,horribl think app abl help card whenev plea delet stuff app keep get random uber charg horribl,-0.5965,Negative,"[('horribl think app', 'PERSON'), ('charg horribl', 'PERSON')]"
24,adamlover02,takes me and my drunk friends home very nicely,https://itunes.apple.com/us/reviews/id605339268,3.434.10005,5,"whenever my friends and i go out we need rides home because we are very very lit by the end of the night, wether we are going home with with a random guy from the bar or going home crying in my best friends arms, uber always works and is very nice to have. love all my drivers xoxo",2020-12-28 00:17:00,"takes me and my drunk friends home very nicely whenever my friends and i go out we need rides home because we are very very lit by the end of the night, wether we are going home with with a random guy from the bar or going home crying in my best friends arms, uber always works and is very nice to have. love all my drivers xoxo",take drunk friend home nice whenev friend go need ride home lit end night wether go home random guy bar go home cri best friend arm uber alway work nice love driver xoxo,0.9787,Positive,[]
214,JessaKitten,Scam scam scam,https://itunes.apple.com/us/reviews/id111554535,3.434.10005,1,"Uber charged me for a ride a didn’t take for $30. After I emailed them 3x, and they refused the refund, they then accused me of making false statements. That’s just insulting and not customer service. I have been a customer since day 1 and spent thousands of dollars over the years with no complaints and this was the first time I had a dispute. I had a 4.86 rating so clearly no issues in the past. They lost a customer and I will be taking Lyft or via from now on. Don’t get scammed by them! <U+270C><U+0001F3FB>",2020-12-28 04:28:00,"Scam scam scam Uber charged me for a ride a didn’t take for $30. After I emailed them 3x, and they refused the refund, they then accused me of making false statements. That’s just insulting and not customer service. I have been a customer since day 1 and spent thousands of dollars over the years with no complaints and this was the first time I had a dispute. I had a 4.86 rating so clearly no issues in the past. They lost a customer and I will be taking Lyft or via from now on. Don’t get scammed by them! <U+270C><U+0001F3FB>",scam scam scam uber charg ride take email refus refund accus make fals statement insult custom servic custom sinc day spent thousand dollar year complaint first time disput rate clear issu past lost custom take lyft via get scam,-0.967,Negative,"[('scam scam scam uber charg', 'ORG'), ('sinc day', 'DATE'), ('thousand dollar year', 'DATE'), ('first', 'ORDINAL')]"
46,angryatlime,Stop Trying To Trick Riders,https://itunes.apple.com/us/reviews/id440258543,3.434.10005,1,"Uber has a new feature where, while you’re outside the app, you will get a notification saying “Your ride is now at a higher price. Open the app to accept,” and when you open the app they try to get you to agree to upgrade to an uber comfort or uber black. It’s a completely underhanded tactic.",2020-12-28 05:07:00,"Stop Trying To Trick Riders Uber has a new feature where, while you’re outside the app, you will get a notification saying “Your ride is now at a higher price. Open the app to accept,” and when you open the app they try to get you to agree to upgrade to an uber comfort or uber black. It’s a completely underhanded tactic.",stop tri trick rider uber new featur outsid app get notif say ride higher price open app accept open app tri get agre upgrad uber comfort uber black complet underhand tactic,0.7814,Positive,[]
141,ehagensjshkslkrjsjdhs,idkk,https://itunes.apple.com/us/reviews/id938930605,3.434.10005,2,me and my friend are trying to sneak out of our aunts house and dont have credit cards to put on the app and it wont let us pay with cash,2020-12-28 06:51:00,idkk me and my friend are trying to sneak out of our aunts house and dont have credit cards to put on the app and it wont let us pay with cash,idkk friend tri sneak aunt hous dont credit card put app wont let u pay cash,0.3208,Positive,[]
21,Abner22lee,Wait fee,https://itunes.apple.com/us/reviews/id530340364,3.434.10005,1,"The Uber app showed like the guy was down the road yet and he was just waiting at the driveway then I got charged about a full dollar when I thought he wasn’t there yet,,, and I also don’t believe in the stupid mask policy,,,!",2020-12-28 10:34:00,"Wait fee The Uber app showed like the guy was down the road yet and he was just waiting at the driveway then I got charged about a full dollar when I thought he wasn’t there yet,,, and I also don’t believe in the stupid mask policy,,,!",wait fee uber app show like guy road yet wait driveway got charg full dollar thought yet also believ stupid mask polici,-0.4654,Negative,[]
199,J.rosa12,Price gouging,https://itunes.apple.com/us/reviews/id109206511,3.434.10005,2,After needing a ride from the airport within 5 minutes the price went from $31 to $57. Just tired of business ripping people off and over charging.,2020-12-28 14:57:00,Price gouging After needing a ride from the airport within 5 minutes the price went from $31 to $57. Just tired of business ripping people off and over charging.,price goug need ride airport within minut price went tire busi rip peopl charg,0.0,Neutral,[]
129,doesmt seem essential,Greedy rise since pandemic,https://itunes.apple.com/us/reviews/id806645658,3.434.10005,1,"This app used to be a very convenient way to get to & from work. But since the pandemic it seems like everyone’s taking advantage & hiking up prices by up to 5x. Seems a little ridiculous for a 5 minute ride to be $40-$50, especially when you work in the medical field & have patients waiting for you to treat them. Another day of missed work because there’s no benefit of paying so much just to work.",2020-12-28 15:30:00,"Greedy rise since pandemic This app used to be a very convenient way to get to & from work. But since the pandemic it seems like everyone’s taking advantage & hiking up prices by up to 5x. Seems a little ridiculous for a 5 minute ride to be $40-$50, especially when you work in the medical field & have patients waiting for you to treat them. Another day of missed work because there’s no benefit of paying so much just to work.",greedi rise sinc pandem app use conveni way get work sinc pandem seem like everyon take advantag hike price seem littl ridicul minut ride especi work medic field patient wait treat anoth day miss work benefit pay much work,0.4767,Positive,"[('greedi rise sinc pandem app use conveni', 'PERSON')]"
109,Cynical_wolf,Drivers are cheapskates !!,https://itunes.apple.com/us/reviews/id251682141,3.434.10005,1,"This is the first time I have got out of my way to write a review because it’s so unbelievable that not even this pandemic are prices OR PEOPLE more reasonable. The worst thing is that I have been late to my job so many times because none of the drivers will take me . It’s always because they want to charge me 30-40$ to take me somewhere that is literally 10 minutes away ?? And if not , the driver is 15-20 minutes away from me. Sometimes if I’m unlucky enough , the Uber cancels after I’ve been waiting forever to arrive . Please find a way to terminate their greedy issue. Some of us can’t afford expensive Uber’s during this pandemic and don’t have nearby transportation methods",2020-12-28 16:06:00,"Drivers are cheapskates !! This is the first time I have got out of my way to write a review because it’s so unbelievable that not even this pandemic are prices OR PEOPLE more reasonable. The worst thing is that I have been late to my job so many times because none of the drivers will take me . It’s always because they want to charge me 30-40$ to take me somewhere that is literally 10 minutes away ?? And if not , the driver is 15-20 minutes away from me. Sometimes if I’m unlucky enough , the Uber cancels after I’ve been waiting forever to arrive . Please find a way to terminate their greedy issue. Some of us can’t afford expensive Uber’s during this pandemic and don’t have nearby transportation methods",driver cheapskat first time got way write review unbeliev even pandem price peopl reason worst thing late job mani time none driver take alway want charg take somewher liter minut away driver minut away sometim unlucki enough uber cancel wait forev arriv plea find way termin greedi issu u afford expens uber pandem nearbi transport method,-0.7947,Negative,"[('first', 'ORDINAL'), ('forev', 'NORP')]"
455,Unterov Nikolay,Not delivering on the promise,https://itunes.apple.com/us/reviews/id426428536,3.434.10005,1,"7:35 am Scheduled a ride to for work to be on time. For 8:15 am. App informs me “Your estimate $22-$27” Sounds good.
8:13 app start telling me there is no cars available, login to confirm your ride at the higher rate $106.... I declined.... $81, I declined again. App starts playing the game of numbers... $96.... $106... $84... I am already outside it’s start raining.
8:15 App informs that there is no driver’s 
Ok... What do I do now?
I try to schedule another ride. App informs me that the funds are not available, change the card. Wow... I open account see Uber pending $27, now I have $13 left on my card. Of course it’s insufficient fund. You took the money, promised me that you will pick me up and drive me to my destination, and screwed me over.
For past 30 minutes trying to see if I can reach Uber support...
-Ride doesn’t exist, so I can’t click on it and app would allow me to tell what went wrong. 
-Can’t message support, no option 
Please do me a favor, don’t tell me you sorry.
Eat your 1 star.",2020-12-28 17:09:00,"Not delivering on the promise 7:35 am Scheduled a ride to for work to be on time. For 8:15 am. App informs me “Your estimate $22-$27” Sounds good.
8:13 app start telling me there is no cars available, login to confirm your ride at the higher rate $106.... I declined.... $81, I declined again. App starts playing the game of numbers... $96.... $106... $84... I am already outside it’s start raining.
8:15 App informs that there is no driver’s 
Ok... What do I do now?
I try to schedule another ride. App informs me that the funds are not available, change the card. Wow... I open account see Uber pending $27, now I have $13 left on my card. Of course it’s insufficient fund. You took the money, promised me that you will pick me up and drive me to my destination, and screwed me over.
For past 30 minutes trying to see if I can reach Uber support...
-Ride doesn’t exist, so I can’t click on it and app would allow me to tell what went wrong. 
-Can’t message support, no option 
Please do me a favor, don’t tell me you sorry.
Eat your 1 star.",deliv promis schedul ride work time app inform estim sound good app start tell car avail login confirm ride higher rate declin declin app start play game number alreadi outsid start rain app inform driver ok tri schedul anoth ride app inform fund avail chang card wow open account see uber pend left card cours insuffici fund took money promis pick drive destin screw past minut tri see reach uber support ride exist click app would allow tell went wrong messag support option plea favor tell sorri eat star,0.8268,Positive,"[('declin declin app', 'FAC'), ('chang card', 'PERSON')]"
238,Kaythehsl,Just sad,https://itunes.apple.com/us/reviews/id235166076,3.434.10005,1,"I started using Uber about 5 years ago when I lived in Miami. It wasn’t great then, but it’s surprisingly declined as far as service. There could be a driver near me, gets my ride, then cancels once they see the distance of my trip. That’s very disappointing, especially when the weathers bad. So therefore, most of my driver are more than 15 minutes away. And sometimes, they even cancel. If we could flag drivers, that would be helpful. I don’t want to be paired with someone determined to go south, when I’m headed north. Do better Uber",2020-12-28 19:23:00,"Just sad I started using Uber about 5 years ago when I lived in Miami. It wasn’t great then, but it’s surprisingly declined as far as service. There could be a driver near me, gets my ride, then cancels once they see the distance of my trip. That’s very disappointing, especially when the weathers bad. So therefore, most of my driver are more than 15 minutes away. And sometimes, they even cancel. If we could flag drivers, that would be helpful. I don’t want to be paired with someone determined to go south, when I’m headed north. Do better Uber",sad start use uber year ago live miami great surpris declin far servic could driver near get ride cancel see distanc trip disappoint especi weather bad therefor driver minut away sometim even cancel could flag driver would help want pair someon determin go south head north better uber,-0.7351,Negative,"[('miami', 'GPE'), ('south head', 'GPE')]"
320,mommyannieis the best ever,AK,https://itunes.apple.com/us/reviews/id1087651999,3.434.10005,1,I got a gift card-won’t let me take out my old credit card or my old phone number-I can’t move forward to put the gift card in or to request a ride because it’s stuck back where I first signed up,2020-12-28 19:55:00,AK I got a gift card-won’t let me take out my old credit card or my old phone number-I can’t move forward to put the gift card in or to request a ride because it’s stuck back where I first signed up,ak got gift card let take old credit card old phone number move forward put gift card request ride stuck back first sign,0.7964,Positive,"[('first', 'ORDINAL')]"
56,ashton3317643,Took my money,https://itunes.apple.com/us/reviews/id1194440679,3.434.10005,1,I ordered groceries and they took my money and never processed the order,2020-12-28 22:16:00,Took my money I ordered groceries and they took my money and never processed the order,took money order groceri took money never process order,0.0,Neutral,"[('groceri', 'PERSON')]"
0,#NEVERUBER,Dishonest and Disgusting,https://itunes.apple.com/us/reviews/id663331949,3.434.10005,1,"For half an hour, we tried EVERY UBER SERVICE to take a short trip. Uber FALSELY advertised drop-offs by certain times but DID NOT DELIVER ONCE. Finally, we downloded Lyft and immediately got a car that was two minutes away.",2020-12-29 01:14:00,"Dishonest and Disgusting For half an hour, we tried EVERY UBER SERVICE to take a short trip. Uber FALSELY advertised drop-offs by certain times but DID NOT DELIVER ONCE. Finally, we downloded Lyft and immediately got a car that was two minutes away.",dishonest disgust half hour tri everi uber servic take short trip uber fals advertis drop off certain time deliv final downlod lyft immedi got car two minut away,-0.8344,Negative,"[('tri everi', 'PERSON'), ('two', 'CARDINAL')]"
183,"Hey, I like bunnies",Great except when most needed,https://itunes.apple.com/us/reviews/id30706628,3.434.10005,1,"Works fine often enough, but when things get busy the app keeps promising a ride is nearby, but then it vaporizes without  explanation or apology. Much better luck with Lyft app. Also, the drivers rate you down even when you rate them well.",2020-12-29 01:24:00,"Great except when most needed Works fine often enough, but when things get busy the app keeps promising a ride is nearby, but then it vaporizes without  explanation or apology. Much better luck with Lyft app. Also, the drivers rate you down even when you rate them well.",great except need work fine often enough thing get busi app keep promis ride nearbi vapor without explan apolog much better luck lyft app also driver rate even rate well,0.9119,Positive,[]
369,putos12345,Putos12345,https://itunes.apple.com/us/reviews/id455161991,3.434.10005,1,Son bien culeros nunca tienen carros cercanos y están caros,2020-12-29 11:43:00,Putos12345 Son bien culeros nunca tienen carros cercanos y están caros,son bien culero nunca tienen carro cercano est n caro,0.0,Neutral,"[('bien culero', 'PERSON')]"
295,Matt Rx64,Inconsistent rates,https://itunes.apple.com/us/reviews/id476811242,3.434.10005,2,"For the last few weeks, Uber has had a repeated habit of dropping rides, raising rates after the ride is confirmed, and generally being delayed. Hopefully they can fix this soon",2020-12-29 22:48:00,"Inconsistent rates For the last few weeks, Uber has had a repeated habit of dropping rides, raising rates after the ride is confirmed, and generally being delayed. Hopefully they can fix this soon",inconsist rate last week uber repeat habit drop ride rais rate ride confirm general delay hope fix soon,-0.1935,Negative,"[('last week', 'DATE')]"
251,Kris Marin,They overcharge,https://itunes.apple.com/us/reviews/id501743319,3.434.10005,1,So I took Uber from San Diego to Anaheim it had originally said my price would be between $104-$127 but they ended up charging me $546.55 because they added 5x surcharge and to top it off it was Christmas 12/25 my birthday they ruined my birthday with this high charge. I tried to call customer service but they only have a phone line for drivers not for riders they make it extremely hard to contact them I am so unpleased will never use Uber again.,2020-12-30 04:16:00,They overcharge So I took Uber from San Diego to Anaheim it had originally said my price would be between $104-$127 but they ended up charging me $546.55 because they added 5x surcharge and to top it off it was Christmas 12/25 my birthday they ruined my birthday with this high charge. I tried to call customer service but they only have a phone line for drivers not for riders they make it extremely hard to contact them I am so unpleased will never use Uber again.,overcharg took uber san diego anaheim origin said price would end charg ad surcharg top christma birthday ruin birthday high charg tri call custom servic phone line driver rider make extrem hard contact unpleas never use uber,-0.4939,Negative,"[('san diego', 'GPE'), ('anaheim', 'ORG'), ('make extrem', 'PERSON')]"
